step,halted_vehicles
527,8
528,8
529,10
530,10
531,8
532,10
533,10
534,11
535,12
536,13
537,13
538,15
539,15
540,21
541,8
542,4
543,3
544,2
545,4
546,3
547,2
548,5
549,4
550,4
551,3
552,8
553,7
554,6
555,9
556,10
557,10
558,9
559,10
560,14
561,13
562,12
563,12
564,13
565,10
566,9
567,10
568,12
569,14
570,13
571,6
572,2
573,1
574,1
575,3
576,5
577,4
578,3
579,4
580,7
581,4
582,4
583,7
584,7
585,8
586,7
587,8
588,11
589,9
590,12
591,11
592,14
593,11
594,11
595,14
596,14
597,14
598,15
599,16
600,21
601,8
602,2
603,1
604,3
605,3
606,3
607,3
608,7
609,4
610,5
611,4
612,9
613,6
614,6
615,8
616,9
617,8
618,9
619,11
620,12
621,10
622,12
623,13
624,14
625,13
626,17
627,16
628,17
629,17
630,20
631,10
632,7
633,4
634,0
635,2
636,4
637,6
638,3
639,3
640,9
641,6
642,6
643,7
644,10
645,9
646,9
647,9
648,14
649,12
650,12
651,12
652,15
653,15
654,18
655,19
656,20
657,19
658,20
659,23
660,26
661,15
662,8
663,3
664,4
665,3
666,0
667,2
668,3
669,3
670,3
671,3
672,5
673,4
674,3
675,5
676,7
677,6
678,5
679,5
680,11
681,8
682,7
683,7
684,13
685,10
686,10
687,12
688,13
689,10
690,11
691,4
692,1
693,0
694,1
695,2
696,3
697,4
698,4
699,5
700,7
701,4
702,5
703,7
704,8
705,8
706,8
707,9
708,12
709,10
710,12
711,15
712,19
713,16
714,16
715,17
716,17
717,19
718,22
719,22
720,29
721,17
722,9
723,3
724,4
725,2
726,3
727,4
728,6
729,4
730,4
731,5
732,7
733,4
734,6
735,8
736,8
737,8
738,7
739,9
740,11
741,10
742,11
743,10
744,12
745,11
746,13
747,14
748,17
749,15
750,18
751,6
752,4
753,2
754,1
755,2
756,7
757,4
758,3
759,3
760,7
761,4
762,5
763,6
764,10
765,11
766,10
767,10
768,13
769,10
770,14
771,13
772,14
773,14
774,15
775,18
776,18
777,19
778,18
779,22
780,23
781,14
782,8
783,1
784,3
785,2
786,3
787,4
788,4
789,4
790,4
791,5
792,5
793,8
794,5
795,8
796,9
797,7
798,9
799,9
800,13
801,12
802,12
803,12
804,14
805,14
806,13
807,16
808,19
809,17
810,19
811,9
812,5
813,1
814,0
815,2
816,5
817,2
818,3
819,4
820,8
821,4
822,6
823,6
824,10
825,11
826,11
827,9
828,10
829,10
830,11
831,13
832,16
833,19
834,18
835,22
836,25
837,24
838,28
839,28
840,30
841,19
842,12
843,8
844,5
845,3
846,2
847,2
848,5
849,2
850,3
851,3
852,4
853,5
854,5
855,6
856,9
857,8
858,7
859,9
860,10
861,12
862,11
863,9
864,14
865,12
866,12
867,12
868,15
869,16
870,18
871,5
872,3
873,2
874,2
875,2
876,3
877,3
878,4
879,4
880,8
881,4
882,5
883,5
884,7
885,7
886,6
887,6
888,9
889,10
890,10
891,12
892,14
893,12
894,15
895,17
896,18
897,16
898,18
899,19
900,24
901,14
902,5
903,4
904,4
905,2
906,3
907,2
908,5
909,4
910,6
911,5
912,9
913,9
914,9
915,11
916,12
917,12
918,11
919,11
920,15
921,13
922,15
923,16
924,20
925,18
926,21
927,20
928,23
929,22
930,23
931,14
932,7
933,3
934,2
935,3
936,5
937,4
938,2
939,4
940,7
941,4
942,5
943,5
944,7
945,7
946,8
947,8
948,13
949,11
950,12
951,11
952,16
953,16
954,21
955,23
956,23
957,23
958,23
959,24
960,29
961,16
962,6
963,4
964,2
965,2
966,1
967,3
968,2
969,1
970,4
971,3
972,5
973,5
974,7
975,6
976,9
977,6
978,8
979,8
980,10
981,6
982,8
983,10
984,11
985,13
986,13
987,12
988,13
989,14
990,15
991,6
992,3
993,2
994,1
995,2
996,2
997,4
998,2
999,4
1000,8
1001,6
1002,6
1003,6
1004,9
1005,10
1006,9
1007,11
1008,12
1009,14
1010,13
1011,10
1012,9
1013,10
1014,10
1015,13
1016,14
1017,13
1018,12
1019,15
1020,18
1021,8
1022,4
1023,2
1024,5
1025,4
1026,4
1027,2
1028,5
1029,5
1030,4
1031,6
1032,7
1033,5
1034,6
1035,7
1036,9
1037,9
1038,8
1039,9
1040,13
1041,13
1042,14
1043,14
1044,18
1045,19
1046,20
1047,18
1048,22
1049,19
1050,20
1051,12
1052,8
1053,5
1054,3
1055,5
1056,5
1057,4
1058,7
1059,8
1060,9
1061,8
1062,8
1063,9
1064,10
1065,11
1066,13
1067,12
1068,12
1069,11
1070,16
1071,14
1072,20
1073,18
1074,19
1075,22
1076,23
1077,23
1078,23
1079,23
1080,31
1081,15
1082,9
1083,3
1084,4
1085,3
1086,3
1087,4
1088,5
1089,4
1090,6
1091,5
1092,6
1093,5
1094,7
1095,10
1096,9
1097,9
1098,8
1099,10
1100,12
1101,10
1102,11
1103,11
1104,14
1105,15
1106,18
1107,16
1108,18
1109,19
1110,19
1111,9
1112,4
1113,3
1114,2
1115,1
1116,4
1117,4
1118,3
1119,3
1120,6
1121,4
1122,3
1123,4
1124,6
1125,8
1126,6
1127,6
1128,10
1129,8
1130,10
1131,11
1132,12
1133,11
1134,10
1135,13
1136,15
1137,14
1138,15
1139,16
1140,21
1141,11
1142,5
1143,1
1144,2
1145,3
1146,2
1147,2
1148,4
1149,3
1150,3
1151,3
1152,5
1153,4
1154,3
1155,6
1156,5
1157,7
1158,5
1159,6
1160,11
1161,7
1162,7
1163,9
1164,12
1165,12
1166,10
1167,12
1168,16
1169,14
1170,16
1171,7
1172,5
1173,1
1174,1
1175,3
1176,3
1177,3
1178,3
1179,6
1180,6
1181,4
1182,6
1183,5
1184,8
1185,6
1186,9
1187,8
1188,10
1189,13
1190,12
1191,13
1192,15
1193,16
1194,15
1195,18
1196,21
1197,20
1198,20
1199,21
1200,29
1201,13
1202,7
1203,2
1204,3
1205,2
1206,0
1207,0
1208,3
1209,3
1210,5
1211,5
1212,9
1213,6
1214,5
1215,8
1216,8
1217,8
1218,10
1219,10
1220,12
1221,11
1222,11
1223,10
1224,14
1225,12
1226,12
1227,13
1228,14
1229,13
1230,14
1231,4
1232,3
1233,1
1234,0
1235,2
1236,2
1237,4
1238,3
1239,3
1240,4
1241,6
1242,5
1243,7
1244,9
1245,8
1246,8
1247,7
1248,10
1249,9
1250,10
1251,11
1252,12
1253,12
1254,9
1255,12
1256,13
1257,13
1258,15
1259,19
1260,24
1261,12
1262,5
1263,3
1264,3
1265,3
1266,3
1267,2
1268,4
1269,2
1270,7
1271,4
1272,5
1273,5
1274,4
1275,7
1276,9
1277,10
1278,8
1279,8
1280,12
1281,12
1282,11
1283,11
1284,16
1285,15
1286,14
1287,15
1288,19
1289,17
1290,18
1291,9
1292,3
1293,1
1294,0
1295,2
1296,4
1297,1
1298,2
1299,5
1300,6
1301,3
1302,4
1303,5
1304,7
1305,7
1306,7
1307,10
1308,11
1309,10
1310,12
1311,11
1312,14
1313,14
1314,15
1315,14
1316,15
1317,15
1318,17
1319,17
1320,28
1321,10
1322,3
1323,3
1324,4
1325,4
1326,2
1327,2
1328,5
1329,2
1330,2
1331,6
1332,6
1333,5
1334,6
1335,8
1336,7
1337,7
1338,7
1339,9
1340,14
1341,12
1342,14
1343,11
1344,14
1345,14
1346,15
1347,14
1348,16
1349,18
1350,19
1351,9
1352,6
1353,4
1354,1
1355,2
1356,4
1357,3
1358,2
1359,2
1360,7
1361,4
1362,5
1363,7
1364,9
1365,10
1366,8
1367,9
1368,13
1369,11
1370,12
1371,11
1372,13
1373,12
1374,12
1375,14
1376,13
1377,15
1378,16
1379,18
1380,21
1381,12
1382,6
1383,3
1384,2
1385,1
1386,0
1387,0
1388,2
1389,3
1390,3
1391,4
1392,3
1393,6
1394,4
1395,4
1396,8
1397,6
1398,8
1399,7
1400,12
1401,8
1402,9
1403,9
1404,14
1405,11
1406,10
1407,10
1408,13
1409,9
1410,14
1411,6
1412,3
1413,2
1414,3
1415,4
1416,6
1417,3
1418,4
1419,4
1420,7
1421,4
1422,4
1423,7
1424,8
1425,9
1426,9
1427,9
1428,11
1429,10
1430,12
1431,12
1432,15
1433,15
1434,16
1435,16
1436,17
1437,19
1438,19
1439,20
1440,28
1441,15
1442,10
1443,3
1444,4
1445,2
1446,2
1447,3
1448,4
1449,4
1450,5
1451,5
1452,4
1453,4
1454,6
1455,8
1456,7
1457,9
1458,11
1459,10
1460,10
1461,12
1462,11
1463,12
1464,14
1465,13
1466,14
1467,15
1468,17
1469,17
1470,19
1471,9
1472,4
1473,3
1474,1
1475,4
1476,6
1477,5
1478,4
1479,5
1480,8
1481,6
1482,6
1483,6
1484,8
1485,11
1486,9
1487,9
1488,11
1489,12
1490,13
1491,13
1492,17
1493,18
1494,17
1495,18
1496,22
1497,20
1498,22
1499,24
1500,30
1501,16
1502,11
1503,3
1504,4
1505,2
1506,2
1507,2
1508,5
1509,3
1510,6
1511,5
1512,8
1513,7
1514,5
1515,5
1516,7
1517,6
1518,5
1519,8
1520,12
1521,10
1522,10
1523,11
1524,13
1525,12
1526,12
1527,12
1528,16
1529,13
1530,15
1531,7
1532,5
1533,1
1534,1
1535,4
1536,3
1537,3
1538,4
1539,7
1540,6
1541,7
1542,6
1543,6
1544,6
1545,9
1546,9
1547,7
1548,12
1549,10
1550,13
1551,13
1552,16
1553,16
1554,16
1555,21
1556,21
1557,19
1558,21
1559,21
1560,25
1561,13
1562,4
1563,0
1564,2
1565,1
1566,1
1567,2
1568,5
1569,4
1570,5
1571,4
1572,5
1573,6
1574,7
1575,7
1576,10
1577,8
1578,8
1579,10
1580,10
1581,10
1582,10
1583,10
1584,14
1585,15
1586,13
1587,16
1588,15
1589,14
1590,16
1591,4
1592,2
1593,1
1594,0
1595,1
1596,2
1597,3
1598,3
1599,2
1600,5
1601,5
1602,4
1603,4
1604,7
1605,5
1606,6
1607,6
1608,7
1609,8
1610,8
1611,8
1612,10
1613,11
1614,12
1615,15
1616,17
1617,16
1618,18
1619,19
1620,25
1621,15
1622,8
1623,3
1624,5
1625,2
1626,2
1627,2
1628,3
1629,4
1630,3
1631,2
1632,4
1633,7
1634,6
1635,6
1636,8
1637,12
1638,9
1639,8
1640,11
1641,9
1642,10
1643,11
1644,14
1645,14
1646,13
1647,14
1648,19
1649,16
1650,17
1651,7
1652,2
1653,1
1654,0
1655,2
1656,7
1657,2
1658,2
1659,3
1660,5
1661,4
1662,4
1663,5
1664,8
1665,9
1666,8
1667,8
1668,12
1669,8
1670,9
1671,9
1672,9
1673,10
1674,13
1675,14
1676,15
1677,14
1678,14
1679,15
1680,19
1681,7
1682,1
1683,1
1684,4
1685,4
1686,2
1687,4
1688,6
1689,5
1690,5
1691,6
1692,7
1693,7
1694,7
1695,8
1696,8
1697,7
1698,8
1699,9
1700,12
1701,9
1702,10
1703,11
1704,12
1705,11
1706,12
1707,13
1708,16
1709,18
1710,18
1711,5
1712,3
1713,2
1714,0
1715,2
1716,5
1717,4
1718,4
1719,6
1720,9
1721,7
1722,6
1723,7
1724,8
1725,10
1726,7
1727,8
1728,9
1729,9
1730,10
1731,12
1732,12
1733,13
1734,14
1735,18
1736,19
1737,20
1738,19
1739,21
1740,25
1741,12
1742,3
1743,2
1744,3
1745,2
1746,2
1747,2
1748,6
1749,4
1750,4
1751,4
1752,6
1753,7
1754,5
1755,7
1756,9
1757,8
1758,7
1759,9
1760,13
1761,13
1762,11
1763,12
1764,16
1765,13
1766,15
1767,18
1768,22
1769,20
1770,20
1771,10
1772,6
1773,2
1774,2
1775,3
1776,5
1777,3
1778,4
1779,6
1780,8
1781,7
1782,8
1783,5
1784,6
1785,7
1786,8
1787,11
1788,12
1789,12
1790,13
1791,14
1792,16
1793,17
1794,17
1795,19
1796,22
1797,21
1798,22
1799,24
1800,29
1801,17
1802,9
1803,7
1804,4
1805,5
1806,4
1807,4
1808,7
1809,6
1810,7
1811,8
1812,8
1813,9
1814,6
1815,8
1816,8
1817,8
1818,11
1819,9
1820,12
1821,13
1822,13
1823,12
1824,14
1825,12
1826,14
1827,14
1828,16
1829,17
1830,16
1831,6
1832,2
1833,2
1834,1
1835,2
1836,4
1837,5
1838,3
1839,5
1840,6
1841,4
1842,5
1843,5
1844,5
1845,10
1846,7
1847,6
1848,7
1849,10
1850,9
1851,8
1852,8
1853,9
1854,11
1855,17
1856,13
1857,14
1858,14
1859,18
1860,21
1861,10
1862,4
1863,1
1864,3
1865,2
1866,3
1867,2
1868,4
1869,4
1870,3
1871,4
1872,7
1873,4
1874,7
1875,7
1876,6
1877,8
1878,7
1879,7
1880,11
1881,9
1882,10
1883,10
1884,14
1885,10
1886,12
1887,13
1888,16
1889,13
1890,16
1891,7
1892,4
1893,1
1894,1
1895,3
1896,3
1897,1
1898,3
1899,4
1900,6
1901,4
1902,6
1903,6
1904,7
1905,10
1906,7
1907,8
1908,12
1909,11
1910,14
1911,16
1912,17
1913,17
1914,15
1915,15
1916,16
1917,18
1918,18
1919,20
1920,26
1921,17
1922,10
1923,3
1924,3
1925,1
1926,0
1927,1
1928,4
1929,2
1930,4
1931,5
1932,6
1933,5
1934,6
1935,10
1936,10
1937,10
1938,10
1939,10
1940,12
1941,9
1942,11
1943,11
1944,12
1945,11
1946,12
1947,12
1948,15
1949,14
1950,15
1951,5
1952,3
1953,2
1954,1
1955,2
1956,4
1957,3
1958,5
1959,4
1960,7
1961,7
1962,7
1963,5
1964,8
1965,8
1966,10
1967,10
1968,10
1969,10
1970,10
1971,8
1972,11
1973,13
1974,15
1975,18
1976,20
1977,22
1978,22
1979,23
1980,29
1981,15
1982,8
1983,3
1984,3
1985,2
1986,2
1987,2
1988,5
1989,5
1990,6
1991,5
1992,7
1993,6
1994,5
1995,7
1996,9
1997,10
1998,7
1999,8
2000,11
2001,12
2002,11
2003,11
2004,16
2005,12
2006,12
2007,16
2008,19
2009,16
2010,17
2011,8
2012,1
2013,1
2014,1
2015,2
2016,6
2017,2
2018,3
2019,2
2020,6
2021,5
2022,7
2023,6
2024,8
2025,10
2026,10
2027,10
2028,12
2029,9
2030,12
2031,11
2032,13
2033,13
2034,12
2035,14
2036,15
2037,17
2038,15
2039,16
2040,20
2041,8
2042,3
2043,2
2044,5
2045,3
2046,3
2047,2
2048,3
2049,4
2050,4
2051,5
2052,6
2053,7
2054,7
2055,10
2056,8
2057,9
2058,8
2059,8
2060,9
2061,11
2062,13
2063,12
2064,16
2065,15
2066,14
2067,13
2068,15
2069,15
2070,15
2071,4
2072,1
2073,4
2074,3
2075,3
2076,4
2077,5
2078,5
2079,5
2080,9
2081,6
2082,6
2083,8
2084,10
2085,10
2086,10
2087,10
2088,13
2089,13
2090,13
2091,16
2092,16
2093,14
2094,13
2095,15
2096,18
2097,14
2098,15
2099,17
2100,20
2101,9
2102,5
2103,2
2104,3
2105,2
2106,1
2107,4
2108,6
2109,4
2110,5
2111,5
2112,6
2113,6
2114,5
2115,7
2116,8
2117,9
2118,8
2119,10
2120,12
2121,10
2122,8
2123,10
2124,15
2125,14
2126,13
2127,15
2128,17
2129,16
2130,18
2131,8
2132,3
2133,2
2134,2
2135,3
2136,5
2137,2
2138,3
2139,3
2140,5
2141,4
2142,6
2143,4
2144,6
2145,4
2146,9
2147,7
2148,11
2149,10
2150,11
2151,12
2152,12
2153,13
2154,12
2155,14
2156,17
2157,18
2158,16
2159,18
2160,22
2161,10
2162,3
2163,2
2164,3
2165,1
2166,1
2167,4
2168,4
2169,4
2170,4
2171,4
2172,6
2173,5
2174,6
2175,8
2176,7
2177,7
2178,8
2179,7
2180,11
2181,8
2182,10
2183,8
2184,11
2185,11
2186,11
2187,10
2188,13
2189,14
2190,14
2191,3
2192,2
2193,2
2194,0
2195,1
2196,3
2197,4
2198,4
2199,3
2200,9
2201,5
2202,4
2203,5
2204,9
2205,9
2206,9
2207,8
2208,11
2209,11
2210,12
2211,12
2212,15
2213,13
2214,13
2215,15
2216,15
2217,16
2218,19
2219,21
2220,23
2221,9
2222,4
2223,1
2224,3
2225,3
2226,3
2227,2
2228,6
2229,6
2230,5
2231,4
2232,6
2233,5
2234,5
2235,5
2236,8
2237,11
2238,7
2239,7
2240,13
2241,10
2242,11
2243,13
2244,17
2245,17
2246,14
2247,12
2248,17
2249,15
2250,17
2251,6
2252,2
2253,2
2254,2
2255,2
2256,6
2257,3
2258,5
2259,5
2260,6
2261,6
2262,5
2263,5
2264,7
2265,7
2266,9
2267,8
2268,11
2269,9
2270,12
2271,10
2272,14
2273,12
2274,14
2275,16
2276,19
2277,18
2278,17
2279,17
2280,23
2281,11
2282,3
2283,1
2284,2
2285,2
2286,0
2287,1
2288,3
2289,2
2290,4
2291,4
2292,6
2293,3
2294,5
2295,6
2296,7
2297,6
2298,8
2299,9
2300,11
2301,10
2302,10
2303,10
2304,12
2305,12
2306,13
2307,12
2308,15
2309,14
2310,15
2311,4
2312,3
2313,1
2314,0
2315,1
2316,2
2317,3
2318,1
2319,2
2320,5
2321,5
2322,5
2323,5
2324,9
2325,8
2326,7
2327,7
2328,9
2329,9
2330,11
2331,12
2332,12
2333,11
2334,12
2335,14
2336,14
2337,16
2338,18
2339,19
2340,25
2341,13
2342,5
2343,1
2344,3
2345,3
2346,2
2347,3
2348,5
2349,4
2350,7
2351,6
2352,4
2353,6
2354,6
2355,8
2356,8
2357,9
2358,8
2359,8
2360,14
2361,11
2362,12
2363,12
2364,14
2365,12
2366,16
2367,14
2368,17
2369,16
2370,18
2371,8
2372,4
2373,3
2374,1
2375,2
2376,5
2377,2
2378,4
2379,3
2380,5
2381,7
2382,6
2383,5
2384,7
2385,9
2386,8
2387,7
2388,8
2389,9
2390,10
2391,10
2392,11
2393,8
2394,9
2395,11
2396,10
2397,11
2398,16
2399,16
2400,21
2401,9
2402,2
2403,1
2404,4
2405,2
2406,2
2407,1
2408,5
2409,3
2410,4
2411,4
2412,5
2413,3
2414,5
2415,5
2416,6
2417,8
2418,7
2419,9
2420,9
2421,9
2422,10
2423,9
2424,13
2425,12
2426,14
2427,13
2428,15
2429,16
2430,16
2431,3
2432,2
2433,1
2434,1
2435,2
2436,3
2437,3
2438,2
2439,2
2440,5
2441,4
2442,7
2443,9
2444,9
2445,10
2446,11
2447,9
2448,14
2449,14
2450,14
2451,14
2452,16
2453,14
2454,14
2455,17
2456,17
2457,19
2458,21
2459,20
2460,26
2461,14
2462,7
2463,4
2464,3
2465,2
2466,3
2467,3
2468,4
2469,5
2470,6
2471,5
2472,6
2473,6
2474,8
2475,9
2476,10
2477,9
2478,9
2479,11
2480,13
2481,11
2482,11
2483,12
2484,18
2485,16
2486,16
2487,15
2488,20
2489,18
2490,20
2491,12
2492,6
2493,2
2494,1
2495,4
2496,4
2497,2
2498,2
2499,3
2500,7
2501,4
2502,7
2503,6
2504,9
2505,8
2506,10
2507,9
2508,13
2509,12
2510,13
2511,10
2512,11
2513,10
2514,13
2515,15
2516,15
2517,16
2518,13
2519,13
2520,22
2521,6
2522,3
2523,3
2524,3
2525,5
2526,3
2527,4
2528,7
2529,5
2530,6
2531,5
2532,5
2533,6
2534,6
2535,10
2536,11
2537,8
2538,10
2539,8
2540,10
2541,10
2542,11
2543,11
2544,14
2545,14
2546,13
2547,12
2548,14
2549,16
2550,16
2551,9
2552,4
2553,4
2554,0
2555,2
2556,5
2557,3
2558,3
2559,3
2560,6
2561,5
2562,7
2563,7
2564,11
2565,9
2566,9
2567,11
2568,14
2569,11
2570,13
2571,14
2572,15
2573,13
2574,14
2575,17
2576,19
2577,20
2578,25
2579,25
2580,29
2581,14
2582,8
2583,3
2584,3
2585,2
2586,2
2587,4
2588,4
2589,4
2590,5
2591,4
2592,7
2593,8
2594,5
2595,5
2596,6
2597,7
2598,8
2599,9
2600,13
2601,9
2602,9
2603,10
2604,14
2605,12
2606,11
2607,12
2608,17
2609,16
2610,18
2611,11
2612,4
2613,1
2614,2
2615,3
2616,4
2617,2
2618,4
2619,4
2620,4
2621,5
2622,4
2623,5
2624,7
2625,7
2626,7
2627,7
2628,10
2629,10
2630,12
2631,12
2632,15
2633,17
2634,15
2635,17
2636,18
2637,18
2638,19
2639,20
2640,26
2641,15
2642,7
2643,1
2644,2
2645,3
2646,2
2647,2
2648,6
2649,4
2650,5
2651,5
2652,7
2653,6
2654,7
2655,10
2656,9
2657,11
2658,9
2659,8
2660,12
2661,8
2662,10
2663,10
2664,15
2665,12
2666,15
2667,13
2668,16
2669,15
2670,15
2671,6
2672,2
2673,2
2674,0
2675,1
2676,2
2677,6
2678,6
2679,5
2680,7
2681,9
2682,7
2683,9
2684,9
2685,11
2686,10
2687,10
2688,13
2689,11
2690,10
2691,10
2692,13
2693,13
2694,13
2695,17
2696,19
2697,18
2698,20
2699,21
2700,29
2701,14
2702,10
2703,5
2704,3
2705,2
2706,4
2707,2
2708,3
2709,3
2710,4
2711,3
2712,6
2713,8
2714,6
2715,7
2716,7
2717,11
2718,10
2719,9
2720,13
2721,12
2722,11
2723,12
2724,18
2725,17
2726,19
2727,20
2728,20
2729,20
2730,22
2731,13
2732,8
2733,2
2734,2
2735,3
2736,4
2737,4
2738,4
2739,5
2740,8
2741,5
2742,6
2743,6
2744,7
2745,8
2746,9
2747,9
2748,12
2749,9
2750,10
2751,10
2752,15
2753,11
2754,13
2755,16
2756,15
2757,13
2758,14
2759,16
2760,21
2761,10
2762,4
2763,1
2764,3
2765,3
2766,2
2767,2
2768,3
2769,4
2770,3
2771,5
2772,5
2773,5
2774,4
2775,7
2776,5
2777,5
2778,8
2779,6
2780,10
2781,10
2782,11
2783,10
2784,11
2785,12
2786,13
2787,12
2788,15
2789,17
2790,17
2791,7
2792,3
2793,1
2794,1
2795,1
2796,4
2797,5
2798,4
2799,4
2800,7
2801,5
2802,4
2803,5
2804,6
2805,9
2806,6
2807,7
2808,11
2809,11
2810,10
2811,10
2812,12
2813,10
2814,12
2815,15
2816,14
2817,13
2818,13
2819,15
2820,19
2821,8
2822,3
2823,2
2824,3
2825,2
2826,1
2827,1
2828,6
2829,3
2830,5
2831,3
2832,5
2833,6
2834,6
2835,7
2836,8
2837,11
2838,7
2839,9
2840,11
2841,9
2842,11
2843,11
2844,15
2845,13
2846,12
2847,14
2848,17
2849,15
2850,16
2851,10
2852,3
2853,2
2854,2
2855,4
2856,4
2857,3
2858,4
2859,4
2860,8
2861,5
2862,8
2863,6
2864,9
2865,8
2866,7
2867,8
2868,9
2869,11
2870,10
2871,9
2872,11
2873,12
2874,14
2875,15
2876,15
2877,15
2878,15
2879,18
2880,25
2881,10
2882,4
2883,3
2884,4
2885,4
2886,3
2887,3
2888,7
2889,4
2890,6
2891,5
2892,8
2893,5
2894,5
2895,8
2896,9
2897,8
2898,7
2899,8
2900,10
2901,9
2902,11
2903,10
2904,13
2905,12
2906,16
2907,15
2908,19
2909,18
2910,19
2911,9
2912,4
2913,2
2914,0
2915,1
2916,2
2917,3
2918,1
2919,2
2920,6
2921,5
2922,3
2923,3
2924,7
2925,10
2926,7
2927,8
2928,10
2929,9
2930,10
2931,12
2932,14
2933,13
2934,16
2935,19
2936,22
2937,21
2938,22
2939,22
2940,25
2941,15
2942,10
2943,5
2944,2
2945,2
2946,4
2947,4
2948,4
2949,6
2950,6
2951,6
2952,7
2953,8
2954,7
2955,10
2956,10
2957,10
2958,9
2959,12
2960,13
2961,9
2962,10
2963,11
2964,12
2965,11
2966,11
2967,14
2968,13
2969,12
2970,15
2971,4
2972,2
2973,1
2974,3
2975,3
2976,5
2977,2
2978,4
2979,4
2980,6
2981,4
2982,4
2983,5
2984,6
2985,6
2986,6
2987,4
2988,7
2989,5
2990,8
2991,6
2992,8
2993,11
2994,10
