step,halted_vehicles
527,3
528,3
529,1
530,3
531,3
532,4
533,5
534,7
535,7
536,7
537,8
538,7
539,8
540,14
541,12
542,10
543,13
544,10
545,11
546,13
547,11
548,13
549,14
550,15
551,16
552,18
553,18
554,18
555,19
556,19
557,21
558,25
559,24
560,26
561,28
562,29
563,30
564,32
565,32
566,35
567,35
568,38
569,40
570,45
571,36
572,27
573,20
574,17
575,12
576,10
577,4
578,4
579,3
580,3
581,3
582,6
583,4
584,6
585,10
586,6
587,7
588,8
589,8
590,9
591,10
592,9
593,8
594,12
595,12
596,9
597,9
598,10
599,9
600,13
601,13
602,13
603,13
604,13
605,13
606,19
607,17
608,18
609,21
610,20
611,23
612,26
613,22
614,25
615,25
616,14
617,7
618,2
619,3
620,2
621,3
622,3
623,4
624,7
625,3
626,4
627,5
628,7
629,7
630,11
631,2
632,0
633,3
634,2
635,2
636,2
637,4
638,4
639,4
640,5
641,5
642,7
643,6
644,6
645,6
646,6
647,6
648,10
649,8
650,10
651,10
652,10
653,12
654,15
655,13
656,13
657,14
658,14
659,15
660,19
661,8
662,3
663,1
664,1
665,2
666,5
667,4
668,7
669,5
670,5
671,8
672,8
673,5
674,6
675,10
676,7
677,9
678,11
679,12
680,13
681,13
682,15
683,18
684,20
685,21
686,22
687,25
688,28
689,27
690,33
691,30
692,30
693,34
694,33
695,31
696,33
697,32
698,32
699,38
700,36
701,38
702,39
703,38
704,42
705,43
706,35
707,29
708,25
709,17
710,12
711,6
712,4
713,5
714,6
715,5
716,3
717,4
718,4
719,4
720,10
721,8
722,8
723,6
724,8
725,8
726,11
727,8
728,11
729,10
730,11
731,14
732,12
733,13
734,16
735,16
736,20
737,23
738,22
739,20
740,20
741,21
742,23
743,24
744,25
745,26
746,27
747,27
748,31
749,31
750,33
751,22
752,17
753,12
754,9
755,5
756,6
757,3
758,5
759,3
760,5
761,4
762,7
763,6
764,8
765,11
766,7
767,7
768,8
769,9
770,10
771,9
772,9
773,12
774,15
775,12
776,13
777,12
778,13
779,14
780,17
781,17
782,16
783,16
784,17
785,17
786,21
787,19
788,21
789,21
790,22
791,24
792,28
793,26
794,26
795,26
796,12
797,9
798,7
799,4
800,3
801,2
802,3
803,3
804,5
805,2
806,3
807,3
808,5
809,4
810,12
811,1
812,0
813,3
814,0
815,1
816,3
817,2
818,3
819,5
820,4
821,6
822,9
823,7
824,8
825,7
826,5
827,5
828,10
829,9
830,10
831,12
832,12
833,15
834,17
835,16
836,15
837,14
838,17
839,19
840,20
841,15
842,9
843,2
844,1
845,0
846,4
847,4
848,4
849,4
850,3
851,4
852,7
853,4
854,4
855,6
856,4
857,8
858,5
859,7
860,7
861,8
862,10
863,9
864,11
865,7
866,9
867,9
868,11
869,11
870,15
871,15
872,17
873,18
874,20
875,21
876,24
877,22
878,25
879,27
880,25
881,25
882,29
883,28
884,27
885,30
886,16
887,9
888,5
889,2
890,2
891,2
892,3
893,3
894,4
895,3
896,5
897,5
898,5
899,6
900,11
901,6
902,11
903,11
904,10
905,12
906,12
907,12
908,12
909,14
910,12
911,14
912,16
913,16
914,15
915,18
916,18
917,20
918,23
919,20
920,23
921,23
922,25
923,27
924,27
925,27
926,29
927,30
928,33
929,34
930,39
931,28
932,23
933,19
934,12
935,7
936,6
937,3
938,5
939,5
940,4
941,5
942,7
943,7
944,9
945,11
946,8
947,9
948,10
949,8
950,10
951,9
952,10
953,11
954,14
955,12
956,11
957,12
958,12
959,13
960,17
961,15
962,15
963,15
964,15
965,16
966,21
967,17
968,18
969,18
970,20
971,23
972,27
973,26
974,27
975,29
976,19
977,17
978,12
979,4
980,2
981,2
982,5
983,4
984,5
985,5
986,4
987,4
988,5
989,4
990,9
991,1
992,1
993,0
994,1
995,1
996,2
997,0
998,3
999,4
1000,3
1001,3
1002,7
1003,5
1004,6
1005,8
1006,8
1007,6
1008,11
1009,8
1010,9
1011,8
1012,9
1013,12
1014,12
1015,14
1016,13
1017,14
1018,14
1019,14
1020,17
1021,8
1022,1
1023,1
1024,1
1025,0
1026,2
1027,3
1028,1
1029,3
1030,5
1031,4
1032,7
1033,5
1034,5
1035,6
1036,7
1037,6
1038,8
1039,7
1040,7
1041,9
1042,11
1043,14
1044,19
1045,15
1046,18
1047,19
1048,20
1049,22
1050,24
1051,25
1052,27
1053,27
1054,29
1055,32
1056,35
1057,32
1058,35
1059,35
1060,37
1061,38
1062,42
1063,44
1064,47
1065,47
1066,36
1067,28
1068,21
1069,13
1070,11
1071,3
1072,1
1073,3
1074,5
1075,6
1076,6
1077,6
1078,8
1079,8
1080,15
1081,10
1082,9
1083,9
1084,8
1085,8
1086,12
1087,10
1088,11
1089,9
1090,11
1091,12
1092,13
1093,14
1094,15
1095,16
1096,15
1097,18
1098,22
1099,20
1100,20
1101,21
1102,22
1103,22
1104,25
1105,26
1106,24
1107,26
1108,29
1109,29
1110,35
1111,24
1112,17
1113,12
1114,9
1115,5
1116,4
1117,6
1118,5
1119,5
1120,7
1121,7
1122,9
1123,6
1124,6
1125,10
1126,9
1127,10
1128,11
1129,12
1130,13
1131,11
1132,11
1133,12
1134,14
1135,15
1136,13
1137,14
1138,14
1139,15
1140,17
1141,15
1142,15
1143,17
1144,18
1145,20
1146,20
1147,22
1148,22
1149,21
1150,20
1151,22
1152,27
1153,27
1154,28
1155,30
1156,19
1157,11
1158,6
1159,4
1160,2
1161,3
1162,5
1163,4
1164,5
1165,3
1166,4
1167,6
1168,7
1169,6
1170,11
1171,0
1172,1
1173,6
1174,1
1175,1
1176,3
1177,2
1178,5
1179,6
1180,3
1181,4
1182,5
1183,7
1184,8
1185,9
1186,7
1187,9
1188,11
1189,11
1190,11
1191,13
1192,12
1193,12
1194,17
1195,18
1196,19
1197,21
1198,25
1199,26
1200,33
1201,23
1202,14
1203,10
1204,3
1205,0
1206,5
1207,2
1208,4
1209,2
1210,2
1211,3
1212,4
1213,3
1214,5
1215,7
1216,4
1217,5
1218,5
1219,5
1220,7
1221,7
1222,10
1223,9
1224,10
1225,8
1226,10
1227,10
1228,12
1229,11
1230,15
1231,13
1232,14
1233,16
1234,15
1235,18
1236,19
1237,19
1238,20
1239,20
1240,23
1241,24
1242,28
1243,28
1244,29
1245,27
1246,18
1247,9
1248,6
1249,0
1250,0
1251,2
1252,2
1253,4
1254,4
1255,6
1256,5
1257,5
1258,5
1259,6
1260,12
1261,11
1262,6
1263,9
1264,8
1265,8
1266,9
1267,11
1268,12
1269,10
1270,12
1271,13
1272,16
1273,15
1274,17
1275,19
1276,18
1277,18
1278,23
1279,24
1280,24
1281,25
1282,26
1283,28
1284,29
1285,28
1286,28
1287,29
1288,32
1289,34
1290,37
1291,27
1292,19
1293,13
1294,6
1295,3
1296,8
1297,3
1298,5
1299,6
1300,4
1301,5
1302,7
1303,5
1304,7
1305,10
1306,7
1307,7
1308,9
1309,7
1310,10
1311,8
1312,9
1313,9
1314,14
1315,11
1316,10
1317,10
1318,11
1319,12
1320,14
1321,16
1322,13
1323,13
1324,13
1325,13
1326,17
1327,18
1328,19
1329,17
1330,18
1331,23
1332,27
1333,23
1334,26
1335,28
1336,17
1337,12
1338,9
1339,4
1340,0
1341,0
1342,3
1343,2
1344,4
1345,3
1346,3
1347,3
1348,6
1349,5
1350,12
1351,2
1352,2
1353,3
1354,1
1355,2
1356,3
1357,1
1358,2
1359,3
1360,3
1361,5
1362,7
1363,5
1364,7
1365,7
1366,7
1367,6
1368,9
1369,10
1370,11
1371,10
1372,11
1373,13
1374,13
1375,15
1376,14
1377,15
1378,14
1379,15
1380,14
1381,9
1382,3
1383,3
1384,1
1385,2
1386,6
1387,3
1388,6
1389,5
1390,6
1391,6
1392,9
1393,6
1394,7
1395,11
1396,9
1397,9
1398,15
1399,15
1400,12
1401,11
1402,11
1403,9
1404,14
1405,11
1406,15
1407,19
1408,20
1409,20
1410,25
1411,25
1412,24
1413,26
1414,26
1415,26
1416,30
1417,31
1418,33
1419,35
1420,32
1421,32
1422,38
1423,38
1424,41
1425,40
1426,32
1427,24
1428,20
1429,12
1430,7
1431,3
1432,4
1433,4
1434,4
1435,7
1436,5
1437,5
1438,5
1439,5
1440,12
1441,7
1442,7
1443,7
1444,9
1445,8
1446,11
1447,9
1448,11
1449,11
1450,11
1451,13
1452,16
1453,16
1454,16
1455,17
1456,17
1457,19
1458,22
1459,20
1460,19
1461,20
1462,21
1463,22
1464,23
1465,23
1466,27
1467,27
1468,29
1469,29
1470,31
1471,21
1472,12
1473,10
1474,9
1475,6
1476,6
1477,5
1478,4
1479,4
1480,4
1481,5
1482,6
1483,7
1484,8
1485,11
1486,9
1487,8
1488,10
1489,11
1490,10
1491,12
1492,11
1493,12
1494,14
1495,12
1496,10
1497,12
1498,13
1499,14
1500,16
1501,15
1502,16
1503,16
1504,17
1505,19
1506,22
1507,19
1508,21
1509,23
1510,24
1511,24
1512,29
1513,25
1514,30
1515,30
1516,20
1517,14
1518,10
1519,7
1520,4
1521,2
1522,3
1523,4
1524,6
1525,4
1526,4
1527,5
1528,6
1529,5
1530,11
1531,0
1532,2
1533,2
1534,2
1535,2
1536,2
1537,2
1538,4
1539,6
1540,7
1541,7
1542,9
1543,7
1544,10
1545,10
1546,9
1547,11
1548,14
1549,15
1550,15
1551,15
1552,15
1553,16
1554,18
1555,21
1556,21
1557,22
1558,25
1559,24
1560,26
1561,19
1562,11
1563,6
1564,3
1565,0
1566,2
1567,3
1568,2
1569,1
1570,2
1571,2
1572,5
1573,6
1574,5
1575,10
1576,6
1577,6
1578,7
1579,8
1580,6
1581,7
1582,9
1583,10
1584,12
1585,11
1586,10
1587,12
1588,11
1589,12
1590,13
1591,12
1592,13
1593,16
1594,17
1595,17
1596,20
1597,22
1598,24
1599,23
1600,25
1601,25
1602,29
1603,27
1604,26
1605,29
1606,18
1607,10
1608,7
1609,3
1610,3
1611,3
1612,3
1613,4
1614,7
1615,7
1616,7
1617,7
1618,7
1619,8
1620,13
1621,15
1622,13
1623,13
1624,16
1625,16
1626,18
1627,19
1628,21
1629,19
1630,18
1631,20
1632,25
1633,24
1634,23
1635,25
1636,25
1637,27
1638,30
1639,28
1640,29
1641,30
1642,32
1643,36
1644,36
1645,37
1646,39
1647,38
1648,41
1649,43
1650,48
1651,36
1652,30
1653,25
1654,18
1655,14
1656,12
1657,7
1658,5
1659,4
1660,5
1661,4
1662,5
1663,6
1664,6
1665,8
1666,6
1667,7
1668,8
1669,7
1670,9
1671,9
1672,8
1673,9
1674,12
1675,10
1676,9
1677,9
1678,10
1679,10
1680,14
1681,13
1682,13
1683,13
1684,14
1685,14
1686,19
1687,15
1688,18
1689,17
1690,18
1691,18
1692,21
1693,26
1694,24
1695,24
1696,19
1697,12
1698,7
1699,3
1700,1
1701,2
1702,4
1703,4
1704,6
1705,4
1706,4
1707,4
1708,4
1709,5
1710,11
1711,2
1712,0
1713,1
1714,3
1715,3
1716,4
1717,4
1718,6
1719,7
1720,7
1721,7
1722,10
1723,11
1724,10
1725,11
1726,10
1727,11
1728,12
1729,14
1730,13
1731,13
1732,14
1733,16
1734,19
1735,21
1736,20
1737,22
1738,23
1739,24
1740,25
1741,18
1742,10
1743,2
1744,2
1745,1
1746,4
1747,2
1748,3
1749,3
1750,4
1751,4
1752,5
1753,6
1754,7
1755,10
1756,7
1757,9
1758,11
1759,11
1760,11
1761,10
1762,11
1763,14
1764,17
1765,18
1766,17
1767,20
1768,22
1769,21
1770,26
1771,25
1772,27
1773,29
1774,29
1775,30
1776,35
1777,33
1778,36
1779,36
1780,38
1781,38
1782,37
1783,37
1784,39
1785,40
1786,30
1787,23
1788,18
1789,13
1790,10
1791,7
1792,6
1793,3
1794,4
1795,4
1796,3
1797,5
1798,5
1799,6
1800,12
1801,10
1802,7
1803,9
1804,10
1805,8
1806,9
1807,9
1808,8
1809,11
1810,10
1811,10
1812,14
1813,13
1814,14
1815,17
1816,16
1817,18
1818,20
1819,17
1820,17
1821,18
1822,19
1823,20
1824,21
1825,21
1826,21
1827,24
1828,27
1829,28
1830,30
1831,21
1832,16
1833,15
1834,8
1835,4
1836,4
1837,4
1838,5
1839,4
1840,4
1841,3
1842,5
1843,6
1844,7
1845,10
1846,7
1847,8
1848,9
1849,7
1850,9
1851,9
1852,9
1853,10
1854,14
1855,12
1856,13
1857,15
1858,14
1859,14
1860,16
1861,18
1862,16
1863,16
1864,17
1865,17
1866,21
1867,19
1868,21
1869,21
1870,21
1871,21
1872,27
1873,23
1874,25
1875,27
1876,17
1877,11
1878,6
1879,2
1880,3
1881,4
1882,6
1883,5
1884,7
1885,5
1886,6
1887,6
1888,8
1889,7
1890,11
1891,4
1892,1
1893,1
1894,1
1895,0
1896,3
1897,2
1898,4
1899,6
1900,4
1901,5
1902,8
1903,8
1904,10
1905,10
1906,11
1907,12
1908,17
1909,13
1910,15
1911,14
1912,17
1913,17
1914,21
1915,24
1916,23
1917,24
1918,25
1919,27
1920,31
1921,24
1922,16
1923,7
1924,3
1925,0
1926,4
1927,0
1928,2
1929,1
1930,2
1931,2
1932,3
1933,5
1934,5
1935,6
1936,7
1937,8
1938,8
1939,8
1940,7
1941,9
1942,10
1943,10
1944,9
1945,13
1946,10
1947,9
1948,10
1949,10
1950,15
1951,17
1952,19
1953,22
1954,22
1955,23
1956,27
1957,25
1958,26
1959,29
1960,28
1961,29
1962,31
1963,33
1964,32
1965,32
1966,22
1967,13
1968,10
1969,5
1970,4
1971,4
1972,3
1973,3
1974,4
1975,2
1976,3
1977,5
1978,5
1979,5
1980,12
1981,7
1982,7
1983,6
1984,7
1985,9
1986,10
1987,10
1988,13
1989,13
1990,13
1991,13
1992,12
1993,15
1994,14
1995,17
1996,19
1997,20
1998,26
1999,22
2000,23
2001,23
2002,23
2003,25
2004,27
2005,25
2006,28
2007,28
2008,30
2009,31
2010,34
2011,22
2012,16
2013,13
2014,7
2015,4
2016,6
2017,2
2018,4
2019,6
2020,4
2021,4
2022,8
2023,6
2024,7
2025,10
2026,8
2027,8
2028,11
2029,8
2030,10
2031,10
2032,9
2033,10
2034,13
2035,11
2036,10
2037,12
2038,11
2039,14
2040,17
2041,16
2042,14
2043,15
2044,15
2045,16
2046,21
2047,18
2048,18
2049,21
2050,20
2051,20
2052,27
2053,25
2054,24
2055,25
2056,15
2057,10
2058,8
2059,4
2060,4
2061,5
2062,7
2063,6
2064,7
2065,6
2066,6
2067,7
2068,8
2069,7
2070,11
2071,4
2072,1
2073,0
2074,0
2075,2
2076,3
2077,1
2078,3
2079,4
2080,3
2081,4
2082,7
2083,5
2084,6
2085,7
2086,8
2087,7
2088,11
2089,8
2090,8
2091,10
2092,9
2093,12
2094,12
2095,14
2096,13
2097,12
2098,12
2099,15
2100,18
2101,9
2102,2
2103,1
2104,0
2105,1
2106,4
2107,3
2108,3
2109,4
2110,6
2111,6
2112,7
2113,5
2114,4
2115,8
2116,7
2117,7
2118,11
2119,9
2120,9
2121,10
2122,8
2123,11
2124,11
2125,10
2126,11
2127,10
2128,11
2129,11
2130,13
2131,14
2132,12
2133,14
2134,14
2135,14
2136,17
2137,18
2138,23
2139,23
2140,23
2141,23
2142,29
2143,27
2144,32
2145,32
2146,23
2147,16
2148,12
2149,10
2150,6
2151,3
2152,1
2153,1
2154,4
2155,4
2156,4
2157,6
2158,6
2159,6
2160,10
2161,10
2162,6
2163,7
2164,9
2165,9
2166,11
2167,10
2168,10
2169,10
2170,10
2171,12
2172,15
2173,13
2174,15
2175,17
2176,15
2177,18
2178,22
2179,19
2180,19
2181,19
2182,21
2183,23
2184,24
2185,25
2186,25
2187,25
2188,27
2189,28
2190,33
2191,24
2192,17
2193,14
2194,7
2195,3
2196,4
2197,5
2198,4
2199,4
2200,4
2201,4
2202,5
2203,6
2204,6
2205,8
2206,8
2207,7
2208,9
2209,10
2210,11
2211,10
2212,10
2213,12
2214,13
2215,10
2216,14
2217,12
2218,13
2219,13
2220,17
2221,14
2222,16
2223,16
2224,16
2225,16
2226,22
2227,20
2228,21
2229,21
2230,23
2231,23
2232,27
2233,26
2234,26
2235,29
2236,17
2237,12
2238,7
2239,6
2240,4
2241,3
2242,5
2243,6
2244,5
2245,4
2246,5
2247,6
2248,6
2249,6
2250,12
2251,1
2252,0
2253,2
2254,2
2255,1
2256,1
2257,2
2258,2
2259,6
2260,6
2261,7
2262,10
2263,9
2264,9
2265,11
2266,10
2267,9
2268,13
2269,11
2270,14
2271,15
2272,13
2273,14
2274,15
2275,13
2276,12
2277,11
2278,12
2279,12
2280,18
2281,7
2282,3
2283,0
2284,0
2285,0
2286,6
2287,2
2288,3
2289,3
2290,3
2291,4
2292,6
2293,6
2294,7
2295,11
2296,9
2297,8
2298,9
2299,11
2300,8
2301,9
2302,12
2303,15
2304,15
2305,14
2306,19
2307,20
2308,21
2309,22
2310,24
2311,24
2312,24
2313,28
2314,29
2315,28
2316,29
2317,30
2318,31
2319,31
2320,31
2321,31
2322,34
2323,32
2324,32
2325,34
2326,26
2327,20
2328,11
2329,1
2330,3
2331,2
2332,2
2333,4
2334,5
2335,4
2336,5
2337,4
2338,4
2339,6
2340,11
2341,9
2342,6
2343,6
2344,8
2345,7
2346,10
2347,14
2348,13
2349,13
2350,14
2351,14
2352,18
2353,16
2354,18
2355,21
2356,20
2357,23
2358,26
2359,23
2360,24
2361,23
2362,23
2363,25
2364,26
2365,24
2366,24
2367,28
2368,29
2369,31
2370,35
2371,24
2372,16
2373,13
2374,10
2375,4
2376,3
2377,2
2378,2
2379,3
2380,3
2381,4
2382,6
2383,5
2384,6
2385,8
2386,6
2387,7
2388,8
2389,9
2390,9
2391,9
2392,8
2393,8
2394,12
2395,10
2396,8
2397,8
2398,8
2399,9
2400,11
2401,13
2402,13
2403,13
2404,14
2405,14
2406,16
2407,17
2408,20
2409,19
2410,18
2411,20
2412,25
2413,21
2414,25
2415,25
2416,18
2417,11
2418,9
2419,5
2420,0
2421,1
2422,2
2423,2
2424,2
2425,4
2426,4
2427,3
2428,3
2429,4
2430,12
2431,0
2432,0
2433,2
2434,0
2435,2
2436,3
2437,3
2438,3
2439,4
2440,4
2441,4
2442,6
2443,4
2444,3
2445,6
2446,5
2447,6
2448,9
2449,11
2450,11
2451,12
2452,13
2453,16
2454,17
2455,16
2456,17
2457,16
2458,17
2459,16
2460,18
2461,11
2462,5
2463,2
2464,1
2465,1
2466,3
2467,2
2468,4
2469,3
2470,4
2471,4
2472,6
2473,7
2474,6
2475,11
2476,9
2477,9
2478,10
2479,8
2480,11
2481,11
2482,12
2483,15
2484,16
2485,16
2486,16
2487,18
2488,18
2489,21
2490,26
2491,25
2492,26
2493,25
2494,26
2495,25
2496,31
2497,30
2498,32
2499,36
2500,33
2501,35
2502,38
2503,40
2504,43
2505,44
2506,37
2507,30
2508,23
2509,17
2510,10
2511,6
2512,6
2513,5
2514,5
2515,3
2516,2
2517,3
2518,5
2519,5
2520,11
2521,7
2522,6
2523,6
2524,7
2525,6
2526,9
2527,7
2528,10
2529,9
2530,9
2531,9
2532,12
2533,12
2534,15
2535,14
2536,15
2537,17
2538,17
2539,20
2540,18
2541,18
2542,17
2543,20
2544,23
2545,22
2546,23
2547,23
2548,28
2549,27
2550,30
2551,20
2552,14
2553,11
2554,6
2555,2
2556,5
2557,4
2558,4
2559,5
2560,6
2561,6
2562,8
2563,6
2564,7
2565,12
2566,8
2567,9
2568,9
2569,9
2570,10
2571,9
2572,10
2573,11
2574,14
2575,13
2576,13
2577,14
2578,14
2579,13
2580,17
2581,14
2582,15
2583,16
2584,16
2585,16
2586,19
2587,18
2588,20
2589,21
2590,20
2591,21
2592,23
2593,24
2594,26
2595,25
2596,16
2597,11
2598,5
2599,3
2600,1
2601,3
2602,4
2603,4
2604,7
2605,4
2606,4
2607,4
2608,5
2609,4
2610,9
2611,1
2612,1
2613,1
2614,0
2615,1
2616,2
2617,1
2618,3
2619,4
2620,4
2621,3
2622,6
2623,3
2624,5
2625,5
2626,7
2627,7
2628,11
2629,8
2630,9
2631,8
2632,10
2633,12
2634,13
2635,17
2636,16
2637,16
2638,17
2639,18
2640,21
2641,17
2642,6
2643,3
2644,2
2645,0
2646,6
2647,3
2648,4
2649,3
2650,3
2651,3
2652,6
2653,6
2654,5
2655,9
2656,8
2657,6
2658,7
2659,8
2660,8
2661,10
2662,10
2663,11
2664,14
2665,10
2666,10
2667,12
2668,13
2669,13
2670,14
2671,13
2672,14
2673,18
2674,18
2675,18
2676,20
2677,19
2678,21
2679,23
2680,23
2681,25
2682,28
2683,26
2684,29
2685,28
2686,18
2687,9
2688,5
2689,3
2690,3
2691,3
2692,2
2693,3
2694,6
2695,6
2696,6
2697,6
2698,6
2699,6
2700,15
2701,7
2702,6
2703,6
2704,6
2705,6
2706,10
2707,10
2708,11
2709,11
2710,10
2711,11
2712,14
2713,13
2714,15
2715,15
2716,16
2717,18
2718,20
2719,19
2720,18
2721,20
2722,19
2723,23
2724,24
2725,24
2726,26
2727,28
2728,30
2729,30
2730,35
2731,23
2732,16
2733,13
2734,9
2735,7
2736,8
2737,1
2738,3
2739,7
2740,4
2741,5
2742,6
2743,5
2744,6
2745,7
2746,7
2747,6
2748,7
2749,8
2750,9
2751,8
2752,8
2753,8
2754,11
2755,9
2756,10
2757,11
2758,13
2759,14
2760,16
2761,15
2762,14
2763,14
2764,15
2765,15
2766,17
2767,16
2768,14
2769,15
2770,17
2771,16
2772,22
2773,24
2774,24
2775,27
2776,18
2777,14
2778,10
2779,3
2780,2
2781,1
2782,3
2783,4
2784,4
2785,3
2786,3
2787,3
2788,5
2789,5
2790,10
2791,1
2792,2
2793,3
2794,2
2795,2
2796,4
2797,4
2798,6
2799,6
2800,8
2801,7
2802,8
2803,7
2804,7
2805,9
2806,10
2807,10
2808,14
2809,11
2810,12
2811,13
2812,12
2813,16
2814,16
2815,17
2816,16
2817,17
2818,20
2819,21
2820,22
2821,17
2822,9
2823,2
2824,1
2825,2
2826,5
2827,4
2828,4
2829,4
2830,3
2831,4
2832,6
2833,6
2834,7
2835,9
2836,7
2837,10
2838,11
2839,11
2840,11
2841,12
2842,13
2843,16
2844,19
2845,18
2846,21
2847,25
2848,26
2849,29
2850,31
2851,30
2852,31
2853,33
2854,33
2855,35
2856,38
2857,38
2858,41
2859,40
2860,40
2861,42
2862,44
2863,42
2864,48
2865,44
2866,40
2867,34
2868,29
2869,19
2870,12
2871,10
2872,8
2873,5
2874,8
2875,4
2876,3
2877,4
2878,7
2879,7
2880,11
2881,10
2882,7
2883,10
2884,7
2885,8
2886,10
2887,9
2888,9
2889,9
2890,10
2891,10
2892,13
2893,12
2894,13
2895,16
2896,15
2897,16
2898,20
2899,17
2900,19
2901,19
2902,20
2903,24
2904,24
2905,23
2906,22
2907,24
2908,25
2909,27
2910,32
2911,20
2912,16
2913,11
2914,7
2915,4
2916,5
2917,3
2918,4
2919,3
2920,5
2921,5
2922,7
2923,5
2924,6
2925,12
2926,7
2927,7
2928,10
2929,9
2930,10
2931,10
2932,10
2933,10
2934,13
2935,12
2936,14
2937,12
2938,12
2939,12
2940,17
2941,16
2942,16
2943,16
2944,16
2945,17
2946,21
2947,18
2948,22
2949,19
2950,19
2951,19
2952,22
2953,23
2954,28
2955,29
2956,21
2957,12
2958,7
2959,2
2960,2
2961,2
2962,3
2963,4
2964,3
2965,4
2966,3
2967,4
2968,5
2969,5
2970,10
2971,1
2972,0
2973,3
2974,3
2975,1
2976,2
2977,1
2978,4
2979,6
2980,5
2981,5
2982,8
2983,5
2984,8
2985,7
2986,6
2987,7
2988,11
2989,10
2990,12
2991,11
2992,12
2993,13
2994,16
